INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 4211002679
INFO: Loaded 1 modules   (1721143 inline 8-bit counters): 1721143 [0x5fedd15fc3e0, 0x5fedd17a0717), 
INFO: Loaded 1 PC tables (1721143 PCs): 1721143 [0x5fedd17a0718,0x5fedd31e3a88), 
INFO:     7276 files found in /home/defkit/noir/compiler/noirc_evaluator/fuzz/corpus/branching
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: seed corpus: files: 7276 min: 30b max: 3726b total: 1893928b rss: 118Mb
	NEW_FUNC[1/2]: 0x5fedce3919f0  (/home/defkit/noir/target/x86_64-unknown-linux-gnu/release/branching+0x5c119f0) (BuildId: 440d66c7fca2b3810ea64988ab115fa884c7a20a)
	NEW_FUNC[2/2]: 0x5fedceadce60  (/home/defkit/noir/target/x86_64-unknown-linux-gnu/release/branching+0x635ce60) (BuildId: 440d66c7fca2b3810ea64988ab115fa884c7a20a)
#506069	NEW    cov: 11803 ft: 19570 corp: 818/204Kb lim: 4096 exec/s: 1675 rss: 398Mb L: 163/3513 MS: 2 ChangeASCIIInt-ChangeBit-
#509237	RELOAD cov: 11803 ft: 19572 corp: 819/204Kb lim: 4096 exec/s: 1675 rss: 398Mb
#512874	RELOAD cov: 11803 ft: 19573 corp: 820/204Kb lim: 4096 exec/s: 1676 rss: 398Mb
#513100	REDUCE cov: 11803 ft: 19573 corp: 820/204Kb lim: 4096 exec/s: 1671 rss: 398Mb L: 108/3513 MS: 1 EraseBytes-
#519293	REDUCE cov: 11803 ft: 19573 corp: 820/204Kb lim: 4096 exec/s: 1675 rss: 398Mb L: 283/3513 MS: 2 PersAutoDict-EraseBytes- DE: "&\000\000\000\000\000\000\000"-
#524288	pulse  cov: 11803 ft: 19573 corp: 820/204Kb lim: 4096 exec/s: 1675 rss: 398Mb
#532136	REDUCE cov: 11803 ft: 19573 corp: 820/204Kb lim: 4096 exec/s: 1673 rss: 398Mb L: 73/3513 MS: 1 EraseBytes-
#534287	REDUCE cov: 11803 ft: 19573 corp: 820/204Kb lim: 4096 exec/s: 1669 rss: 398Mb L: 329/3513 MS: 3 EraseBytes-ChangeBit-InsertByte-
#538493	NEW    cov: 11803 ft: 19580 corp: 821/205Kb lim: 4096 exec/s: 1672 rss: 398Mb L: 309/3513 MS: 1 ShuffleBytes-
#539015	REDUCE cov: 11803 ft: 19580 corp: 821/205Kb lim: 4096 exec/s: 1668 rss: 398Mb L: 227/3513 MS: 2 ChangeByte-EraseBytes-
#540028	RELOAD cov: 11803 ft: 19581 corp: 822/205Kb lim: 4096 exec/s: 1671 rss: 398Mb
#544075	NEW    cov: 11803 ft: 19582 corp: 823/205Kb lim: 4096 exec/s: 1674 rss: 398Mb L: 317/3513 MS: 1 ChangeByte-
	NEW_FUNC[1/2]: 0x5fedcec741a0  (/home/defkit/noir/target/x86_64-unknown-linux-gnu/release/branching+0x64f41a0) (BuildId: 440d66c7fca2b3810ea64988ab115fa884c7a20a)
	NEW_FUNC[2/2]: 0x5fedcec747d0  (/home/defkit/noir/target/x86_64-unknown-linux-gnu/release/branching+0x64f47d0) (BuildId: 440d66c7fca2b3810ea64988ab115fa884c7a20a)
#544386	NEW    cov: 11810 ft: 19590 corp: 824/206Kb lim: 4096 exec/s: 1669 rss: 398Mb L: 295/3513 MS: 1 CMP- DE: "30"-
#546429	NEW    cov: 11810 ft: 19591 corp: 825/206Kb lim: 4096 exec/s: 1671 rss: 398Mb L: 317/3513 MS: 1 ChangeBit-
#546653	REDUCE cov: 11810 ft: 19591 corp: 825/206Kb lim: 4096 exec/s: 1671 rss: 398Mb L: 32/3513 MS: 4 ChangeBit-EraseBytes-PersAutoDict-CopyPart- DE: "\000*"-
#548414	RELOAD cov: 11810 ft: 19599 corp: 826/206Kb lim: 4096 exec/s: 1671 rss: 398Mb
#552122	REDUCE cov: 11810 ft: 19599 corp: 826/206Kb lim: 4096 exec/s: 1668 rss: 398Mb L: 49/3513 MS: 3 ChangeBit-ChangeByte-EraseBytes-
#553491	RELOAD cov: 11810 ft: 19603 corp: 827/206Kb lim: 4096 exec/s: 1667 rss: 398Mb
#555630	REDUCE cov: 11810 ft: 19603 corp: 827/206Kb lim: 4096 exec/s: 1668 rss: 398Mb L: 196/3513 MS: 1 EraseBytes-
#555696	REDUCE cov: 11810 ft: 19603 corp: 827/206Kb lim: 4096 exec/s: 1668 rss: 398Mb L: 94/3513 MS: 1 EraseBytes-
#562769	REDUCE cov: 11810 ft: 19603 corp: 827/206Kb lim: 4096 exec/s: 1664 rss: 398Mb L: 36/3513 MS: 1 EraseBytes-
#565684	REDUCE cov: 11810 ft: 19603 corp: 827/206Kb lim: 4096 exec/s: 1668 rss: 398Mb L: 221/3513 MS: 2 InsertByte-EraseBytes-
#566631	REDUCE cov: 11810 ft: 19603 corp: 827/206Kb lim: 4096 exec/s: 1666 rss: 398Mb L: 299/3513 MS: 2 ChangeBit-EraseBytes-
#566682	REDUCE cov: 11810 ft: 19603 corp: 827/206Kb lim: 4096 exec/s: 1666 rss: 398Mb L: 115/3513 MS: 1 EraseBytes-
#571615	RELOAD cov: 11810 ft: 19606 corp: 828/207Kb lim: 4096 exec/s: 1666 rss: 398Mb
#579037	REDUCE cov: 11810 ft: 19606 corp: 828/207Kb lim: 4096 exec/s: 1668 rss: 398Mb L: 309/3513 MS: 2 CMP-EraseBytes- DE: "\000\000\000\000"-
#617337	RELOAD cov: 11810 ft: 19607 corp: 829/207Kb lim: 4096 exec/s: 1659 rss: 398Mb
#617495	NEW    cov: 11810 ft: 19609 corp: 830/207Kb lim: 4096 exec/s: 1659 rss: 398Mb L: 229/3513 MS: 3 ChangeBinInt-ChangeASCIIInt-EraseBytes-
#625694	RELOAD cov: 11810 ft: 19610 corp: 831/207Kb lim: 4096 exec/s: 1659 rss: 398Mb
#628606	REDUCE cov: 11810 ft: 19610 corp: 831/207Kb lim: 4096 exec/s: 1658 rss: 398Mb L: 1259/3513 MS: 1 EraseBytes-
#631850	REDUCE cov: 11810 ft: 19610 corp: 831/207Kb lim: 4096 exec/s: 1658 rss: 398Mb L: 201/3513 MS: 1 EraseBytes-
#645436	RELOAD cov: 11810 ft: 19623 corp: 832/208Kb lim: 4096 exec/s: 1654 rss: 398Mb
#660910	REDUCE cov: 11810 ft: 19623 corp: 832/207Kb lim: 4096 exec/s: 1652 rss: 398Mb L: 263/3513 MS: 3 EraseBytes-ShuffleBytes-PersAutoDict- DE: "&\000\000\000\000\000\000\000"-
#668419	REDUCE cov: 11810 ft: 19623 corp: 832/207Kb lim: 4096 exec/s: 1654 rss: 398Mb L: 285/3513 MS: 1 EraseBytes-
#674437	REDUCE cov: 11810 ft: 19623 corp: 832/207Kb lim: 4096 exec/s: 1653 rss: 398Mb L: 192/3513 MS: 2 ChangeBit-EraseBytes-
#682727	RELOAD cov: 11810 ft: 19626 corp: 833/208Kb lim: 4096 exec/s: 1649 rss: 398Mb
#684426	RELOAD cov: 11811 ft: 19627 corp: 834/208Kb lim: 4096 exec/s: 1649 rss: 398Mb
#691888	REDUCE cov: 11811 ft: 19627 corp: 834/208Kb lim: 4096 exec/s: 1651 rss: 398Mb L: 317/3513 MS: 1 EraseBytes-
#693876	REDUCE cov: 11811 ft: 19627 corp: 834/208Kb lim: 4096 exec/s: 1652 rss: 398Mb L: 118/3513 MS: 2 ChangeBinInt-EraseBytes-
#702059	NEW    cov: 11811 ft: 19630 corp: 835/208Kb lim: 4096 exec/s: 1648 rss: 398Mb L: 249/3513 MS: 3 ShuffleBytes-ChangeASCIIInt-ShuffleBytes-
#702256	REDUCE cov: 11811 ft: 19630 corp: 835/208Kb lim: 4096 exec/s: 1648 rss: 398Mb L: 48/3513 MS: 1 EraseBytes-
#703712	REDUCE cov: 11811 ft: 19630 corp: 835/208Kb lim: 4096 exec/s: 1648 rss: 398Mb L: 191/3513 MS: 1 EraseBytes-
	NEW_FUNC[1/1]: 0x5fedcc3e9350  (/home/defkit/noir/target/x86_64-unknown-linux-gnu/release/branching+0x3c69350) (BuildId: 440d66c7fca2b3810ea64988ab115fa884c7a20a)
#723613	RELOAD cov: 11819 ft: 19638 corp: 836/208Kb lim: 4096 exec/s: 1644 rss: 398Mb
#744995	REDUCE cov: 11819 ft: 19638 corp: 836/208Kb lim: 4096 exec/s: 1644 rss: 398Mb L: 208/3513 MS: 2 ChangeBit-EraseBytes-
#746706	REDUCE cov: 11819 ft: 19638 corp: 836/208Kb lim: 4096 exec/s: 1644 rss: 398Mb L: 187/3513 MS: 2 ChangeByte-EraseBytes-
#749673	REDUCE cov: 11819 ft: 19638 corp: 836/208Kb lim: 4096 exec/s: 1644 rss: 398Mb L: 251/3513 MS: 2 ChangeBinInt-EraseBytes-
#751447	REDUCE cov: 11819 ft: 19638 corp: 836/208Kb lim: 4096 exec/s: 1644 rss: 398Mb L: 159/3513 MS: 1 EraseBytes-
#761989	REDUCE cov: 11819 ft: 19638 corp: 836/208Kb lim: 4096 exec/s: 1645 rss: 398Mb L: 231/3513 MS: 2 ChangeBit-EraseBytes-
#781966	NEW    cov: 11819 ft: 19640 corp: 837/208Kb lim: 4096 exec/s: 1642 rss: 398Mb L: 119/3513 MS: 1 ChangeBit-
#793398	REDUCE cov: 11819 ft: 19640 corp: 837/208Kb lim: 4096 exec/s: 1642 rss: 398Mb L: 295/3513 MS: 2 EraseBytes-ChangeBinInt-
#812339	REDUCE cov: 11819 ft: 19640 corp: 837/208Kb lim: 4096 exec/s: 1641 rss: 398Mb L: 316/3513 MS: 1 EraseBytes-
#812842	RELOAD cov: 11819 ft: 19641 corp: 838/209Kb lim: 4096 exec/s: 1642 rss: 398Mb
